"month","Forest","District","RAWS_station_nmbr","RAWS_station","snow_flag","year","bw_count"
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2004,2
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2005,2
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2006,7
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2007,4
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2008,3
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2009,6
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2010,2
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2011,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2012,2
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2013,3
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2014,1
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2015,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2016,2
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2017,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2018,1
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2019,1
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","no",2020,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",1999,2
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2000,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2001,5
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2002,1
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2003,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2004,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2005,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2006,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2007,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2008,2
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2009,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2010,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2011,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2012,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2013,1
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2014,1
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2015,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2016,1
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2017,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2018,0
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2019,1
"Dec","Klamath National Forest","Goosenest Ranger District",40243,"Van Bremmer","yes",2020,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2000,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2001,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2002,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2003,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2004,3
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2005,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2006,5
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2007,3
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2008,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2009,8
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2010,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2011,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2012,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2013,4
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2014,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2015,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2016,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2017,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2018,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","no",2019,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2000,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2001,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2002,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2003,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2004,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2005,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2006,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2007,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2008,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2009,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2010,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2011,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2012,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2013,3
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2014,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2015,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2016,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2017,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2018,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40225,"Slater Butte","yes",2019,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2010,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2011,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2012,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2013,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2014,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2015,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2016,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2017,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2018,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","no",2019,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2010,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2011,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2012,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2013,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2014,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2015,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2016,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2017,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2018,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Happy Camp",40246,"Dutch Indy","yes",2019,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",1999,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2000,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2001,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2002,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2003,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2004,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2005,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2006,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2007,3
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2008,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2009,5
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2010,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2011,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2012,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2013,5
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2014,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2015,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2016,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2017,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2018,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","no",2019,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",1999,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2000,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2001,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2002,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2003,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2004,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2005,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2006,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2007,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2008,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2009,5
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2010,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2011,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2012,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2013,4
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2014,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2015,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2016,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2017,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2018,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40218,"Oak Knoll","yes",2019,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2004,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2005,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2006,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2007,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2008,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2009,6
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2010,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2011,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2012,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2013,3
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2014,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2015,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2016,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2017,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2018,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","no",2019,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2004,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2005,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2006,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2007,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2008,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2009,5
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2010,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2011,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2012,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2013,3
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2014,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2015,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2016,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2017,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2018,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40231,"Somes Bar","yes",2019,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2002,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2003,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2004,4
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2005,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2006,3
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2007,3
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2008,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2009,6
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2010,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2011,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2012,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2013,4
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2014,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2015,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2016,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2017,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2018,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","no",2019,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2002,2
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2003,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2004,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2005,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2006,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2007,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2008,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2009,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2010,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2011,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2012,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2013,3
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2014,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2015,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2016,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2017,1
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2018,0
"Dec","Klamath National Forest","Happy Oak Ranger District  - Oak Knoll",40237,"Collins Baldy","yes",2019,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2001,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2002,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2003,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2004,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2005,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2006,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2007,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2008,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2009,6
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2010,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2012,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2013,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2014,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2015,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2016,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2017,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2018,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","no",2019,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2001,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2002,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2003,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2004,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2005,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2006,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2007,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2008,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2009,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2010,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2012,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2013,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2014,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2015,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2016,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2017,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2018,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40203,"Blue Ridge","yes",2019,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2000,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2001,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2002,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2003,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2004,2
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2005,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2006,3
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2007,4
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2008,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2009,5
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2010,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2011,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2012,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2013,1
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2014,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2015,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2016,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2017,0
"Dec","Klamath National Forest","Salmon Scott River Ranger District - Salmon River",40222,"Sawyers Bar","no",2018,0
